Transaction_ID,Date,Customer_ID,Product_ID,Amount,Payment_Method,Quantity,Store_ID
TXN1028794,2024-05-11,CUST102382,P4295,142446.76,UPI,4,S109
TXN1028795,2025-05-12,CUST102679,P5944,70366.31,Wallet,4,S115
TXN1028796,2025-11-11,CUST102614,P3155,38210.89,UPI,1,S105
TXN1028797,2024-07-24,CUST105697,P1034,249552.45,Cash,6,S100
TXN1028798,2024-02-14,CUST102018,P2210,129401.12,Cash,3,S115
TXN1028799,2024-04-20,CUST104862,P3969,21856.34,UPI,8,S101
TXN1028800,2024-06-27,CUST100396,P3271,100421.41,UPI,7,S112
TXN1028801,2024-03-10,CUST102101,P7365,217727.45,UPI,8,S107
TXN1028802,2025-09-27,CUST105904,P8272,236300.49,Debit Card,5,S105
TXN1028803,2025-06-02,CUST104019,P2205,85363.35,Credit Card,2,S110
TXN1028804,2024-04-27,CUST105153,P4123,3329.21,Wallet,5,S110
TXN1028805,2024-02-25,CUST103933,P6656,920550.63,Wallet,185,S111
TXN1028806,2025-01-18,CUST102358,P5904,56072.02,Cash,5,S111
TXN1028807,2025-06-24,CUST104478,P6629,419315.9,Cash,10,S115
TXN1028808,2024-08-26,CUST103709,P9457,104446.92,Debit Card,3,S102
TXN1028809,2024-04-20,CUST102751,P9585,75134.49,Credit Card,4,S103
TXN1028810,2025-03-21,CUST103336,P5255,140423.29,Debit Card,3,S119
TXN1028811,2025-11-14,CUST102180,P3583,9421.87,Net Banking,1,S118
TXN1028812,2025-05-07,CUST103814,P7401,64960.22,Wallet,8,S109
TXN1028813,2024-02-20,CUST100167,P5370,253516.94,UPI,10,S101
TXN1028814,2025-03-14,CUST104706,P8239,336850.26,Credit Card,9,S103
TXN1028815,2025-12-24,CUST101335,P9520,18497.0,UPI,9,S113
TXN1028816,2024-08-21,CUST103554,P3468,420711.96,Credit Card,9,S103
TXN1028817,2024-04-18,CUST105692,P6798,195287.12,Wallet,8,S116
TXN1028818,2024-10-26,CUST105575,P7222,178279.78,UPI,6,S114
TXN1028819,2025-02-06,CUST105166,P4858,15334.05,Net Banking,1,S100
TXN1028820,2025-12-31,CUST100826,P7948,234163.13,Cash,10,S110
TXN1028821,2025-05-27,CUST103823,P5799,298746.55,Cash,6,S104
TXN1028822,2024-06-11,CUST103700,P7950,90258.23,Wallet,2,S107
TXN1028823,2024-01-11,CUST102929,P1109,28960.32,Credit Card,2,S118
TXN1028824,2025-06-07,CUST100493,P7267,166633.53,Debit Card,9,S103
TXN1028825,2025-09-12,CUST105676,P9695,49761.6,UPI,1,S106
TXN1028826,2024-04-29,CUST101972,P5576,81575.08,Credit Card,9,S102
TXN1028827,2025-06-15,CUST103198,P9366,114950.74,Cash,10,S117
TXN1028828,2025-07-18,CUST102569,P2122,276311.04,Credit Card,7,S111
TXN1028829,2024-07-14,CUST101943,P9870,83002.76,Net Banking,3,S108
TXN1028830,2025-08-29,CUST103041,P6692,1399.4,Cash,1,S100
TXN1028831,2025-07-23,CUST104148,P6751,77246.43,Credit Card,2,S103
TXN1028832,2024-11-10,CUST102914,P1009,95901.12,Net Banking,2,S106
TXN1028833,2024-04-25,CUST102836,P9643,173131.09,Wallet,6,S105
TXN1028834,2025-01-13,CUST105516,P2314,242523.9,Debit Card,5,S100
TXN1028835,2025-06-19,CUST105776,P5054,429732.09,Net Banking,9,S103
TXN1028836,2025-10-05,CUST101308,P7587,290087.7,UPI,6,S112
TXN1028837,2025-08-26,CUST103937,P6528,293719.43,Wallet,6,S100
TXN1028838,2025-12-19,CUST101112,P9514,100610.21,Net Banking,3,S115
TXN1028839,2025-03-26,CUST102796,P4364,310709.64,Debit Card,8,S118
TXN1028840,2024-09-09,CUST101396,P6762,234665.82,Net Banking,6,S103
TXN1028841,2024-01-29,CUST103068,P9886,138079.54,Credit Card,3,S113
TXN1028842,2025-02-08,CUST103934,P6017,64557.99,Cash,10,S114
TXN1028843,2024-11-21,CUST104688,P4464,74197.7,UPI,6,S100
TXN1028844,2024-07-21,CUST102319,P4865,170346.84,Debit Card,5,S104
TXN1028845,2024-10-02,CUST102446,P9120,215893.21,Debit Card,8,S111
TXN1028846,2024-01-10,CUST100546,P7420,55999.84,Debit Card,3,S114
TXN1028847,2024-07-13,CUST105916,P5785,203351.55,Net Banking,5,S101
TXN1028848,2024-01-29,CUST100954,P2989,805047.81,Credit Card,106,S102
TXN1028849,2024-02-07,CUST102465,P5044,23419.71,Cash,1,S104
TXN1028850,2025-07-01,CUST104902,P7905,315476.96,Wallet,8,S110
TXN1028851,2024-07-18,CUST102185,P1980,323541.54,Wallet,7,S112
TXN1028852,2024-11-02,CUST100265,P8090,109863.55,Wallet,3,S107
TXN1028853,2024-08-09,CUST101573,P1547,67107.2,Debit Card,4,S106
TXN1028854,2025-06-11,CUST101384,P4968,387844.48,Net Banking,10,S115
TXN1028855,2024-11-07,CUST100740,P8253,94961.2,Cash,10,S118
TXN1028856,2024-07-28,CUST105955,P4277,26924.62,Cash,3,S113
TXN1028857,2024-03-29,CUST103731,P2274,150168.18,UPI,6,S115
TXN1028858,2025-01-13,CUST104541,P6481,12453.03,Cash,6,S110
TXN1028859,2024-07-11,CUST104886,P3272,217441.88,Wallet,8,S113
TXN1028860,2025-06-13,CUST100343,P5940,289656.55,Wallet,7,S118
TXN1028861,2024-12-02,CUST100313,P6588,9335.87,Debit Card,4,S106
TXN1028862,2024-02-11,CUST101415,P1573,30440.09,Wallet,8,S115
TXN1028863,2024-02-22,CUST102463,P5426,285902.9,Credit Card,7,S107
TXN1028864,2024-10-11,CUST101322,P7252,292601.0,Credit Card,9,S116
TXN1028865,2024-10-27,CUST105617,P9309,272222.07,UPI,7,S109
TXN1028866,2024-02-09,CUST101253,P3269,309545.98,UPI,7,S114
TXN1028867,2025-11-28,CUST100635,P6819,76880.12,Credit Card,4,S111
TXN1028868,2024-05-09,CUST100269,P5372,126149.45,UPI,5,S109
TXN1028869,2025-06-26,CUST100379,P8250,468760.7,Net Banking,10,S116
TXN1028870,2025-05-16,CUST100047,P8827,119230.56,Cash,3,S101
TXN1028871,2025-04-15,CUST105021,P1194,79211.43,Credit Card,3,S112
TXN1028872,2025-09-15,CUST100243,P9402,39334.9,Wallet,5,S118
TXN1028873,2024-06-30,CUST100673,P4792,131523.57,UPI,3,S112
TXN1028874,2024-07-14,CUST101792,P4073,17071.03,Debit Card,4,S118
TXN1028875,2025-07-14,CUST101297,P8953,47946.01,Debit Card,2,S108
TXN1028876,2025-10-22,CUST103115,P1174,76030.75,Net Banking,4,S100
TXN1028877,2024-07-19,CUST103090,P1930,43282.41,Debit Card,7,S114
TXN1028878,2024-12-11,CUST103431,P3889,145319.79,Wallet,8,S100
TXN1028879,2025-11-26,CUST102774,P4341,55079.84,Net Banking,10,S100
TXN1028880,2025-02-11,CUST100798,P9326,133879.55,UPI,4,S113
TXN1028881,2025-11-08,CUST103989,P1339,324944.42,Net Banking,7,S113
TXN1028882,2025-11-30,CUST105627,P9970,187976.31,UPI,4,S117
TXN1028883,2024-05-26,CUST101500,P3294,80786.47,Wallet,3,S110
TXN1028884,2025-10-28,CUST105419,P8721,107801.4,UPI,6,S112
TXN1028885,2025-05-18,CUST104022,P3873,233964.78,Cash,6,S108
TXN1028886,2024-09-13,CUST103244,P8427,59614.75,Credit Card,9,S110
TXN1028887,2025-11-05,CUST102474,P6685,71127.4,Wallet,5,S107
TXN1028888,2024-05-14,CUST103521,P8662,152863.7,Net Banking,8,S113
TXN1028889,2024-09-10,CUST104338,P3816,199593.71,Debit Card,4,S102
TXN1028890,2024-04-01,CUST100805,P6809,376055.2,UPI,8,S117
TXN1028891,2024-11-12,CUST101368,P8369,316014.69,Cash,9,S112
TXN1028892,2025-07-21,CUST103431,P3465,57666.96,UPI,4,S114
TXN1028893,2025-05-07,CUST102864,P5297,100413.11,Net Banking,6,S117
TXN1028894,2024-02-14,CUST103816,P2279,102586.8,Wallet,8,S100
TXN1028895,2025-01-29,CUST100446,P4164,65106.67,Credit Card,10,S102
TXN1028896,2024-01-29,CUST100827,P5246,97155.07,Debit Card,3,S107
TXN1028897,2025-08-14,CUST102790,P2190,79776.05,Debit Card,5,S111
TXN1028898,2024-07-11,CUST101866,P3073,14986.07,UPI,2,S114
TXN1028899,2024-01-24,CUST101277,P3192,10561.54,Wallet,8,S110
TXN1028900,2024-10-11,CUST102471,P1994,123722.27,Cash,3,S118
TXN1028901,2024-07-06,CUST104343,P5551,18879.83,Credit Card,1,S109
TXN1028902,2024-11-09,CUST104100,P8794,46150.25,Debit Card,3,S117
TXN1028903,2025-04-08,CUST103152,P6018,126861.32,UPI,6,S118
TXN1028904,2025-11-29,CUST100424,P1383,399891.35,UPI,8,S109
TXN1028905,2024-05-02,CUST102873,P7955,29596.5,Wallet,1,S108
TXN1028906,2024-04-09,CUST101575,P5538,85845.13,UPI,7,S112
TXN1028907,2024-11-29,CUST100514,P7225,22584.96,Debit Card,5,S101
TXN1028908,2025-09-29,CUST104751,P1489,204761.53,Net Banking,9,S110
TXN1028909,2025-01-05,CUST104522,P1646,342612.34,Wallet,10,S118
TXN1028910,2025-11-12,CUST104729,P7652,427687.67,Debit Card,10,S104
TXN1028911,2025-01-30,CUST101691,P1841,135963.96,Wallet,3,S117
TXN1028912,2024-03-02,CUST102310,P5536,44834.17,Cash,1,S108
TXN1028913,2024-05-31,CUST105201,P3561,35445.56,Net Banking,6,S112
TXN1028914,2024-05-09,CUST104317,P1208,23831.39,UPI,1,S114
TXN1028915,2025-04-03,CUST101814,P5066,28802.06,Debit Card,6,S119
TXN1028916,2025-09-11,CUST104853,P7629,203988.26,Debit Card,6,S110
TXN1028917,2025-07-31,CUST105543,P9620,89714.73,Debit Card,2,S113
TXN1028918,2024-02-21,CUST100459,P9169,29491.75,Net Banking,1,S106
TXN1028919,2025-10-22,CUST104302,P7253,9980.1,UPI,1,S105
TXN1028920,2024-01-11,CUST103958,P4816,120009.37,Net Banking,4,S101
TXN1028921,2025-01-16,CUST104409,P5547,124188.37,Wallet,6,S101
TXN1028922,2024-06-17,CUST100337,P6584,50817.74,Wallet,2,S105
TXN1028923,2024-05-09,CUST101032,P3953,409867.47,Cash,10,S105
TXN1028924,2024-10-02,CUST104874,P9692,162021.23,Debit Card,8,S114
TXN1028925,2025-05-04,CUST101122,P4773,80214.38,Credit Card,7,S100
TXN1028926,2025-08-30,CUST100016,P1676,98748.85,UPI,2,S111
TXN1028927,2025-12-27,CUST101741,P8443,24427.27,Cash,2,S102
TXN1028928,2025-11-27,CUST105871,P5407,49478.98,Debit Card,2,S114
TXN1028929,2025-09-15,CUST100672,P8764,233344.84,Cash,7,S101
TXN1028930,2024-02-29,CUST104502,P5698,23332.81,Net Banking,5,S102
TXN1028931,2025-03-12,CUST101983,P5630,3131.28,Wallet,4,S111
TXN1028932,2025-08-01,CUST101591,P7057,234081.42,Credit Card,5,S112
TXN1028933,2025-01-25,CUST103089,P4100,154890.04,Net Banking,5,S116
TXN1028934,2025-12-28,CUST103354,P6454,4863.61,Credit Card,10,S118
TXN1028935,2024-06-25,CUST105143,P5169,327365.42,Cash,8,S102
TXN1028936,2024-03-12,CUST103551,P5470,3286.76,UPI,1,S104
TXN1028937,2025-01-08,CUST104048,P6626,37713.47,UPI,5,S111
TXN1028938,2025-02-17,CUST104767,P7077,262121.44,Net Banking,8,S104
TXN1028939,2024-05-08,CUST101322,P9623,79848.99,Net Banking,10,S105
TXN1028940,2024-07-22,CUST100825,P6650,346119.82,Wallet,8,S113
TXN1028941,2024-08-22,CUST101985,P5905,77847.68,Credit Card,3,S116
TXN1028942,2024-04-18,CUST105155,P7567,14959.59,Credit Card,2,S117
TXN1028943,2024-03-10,CUST101226,P9395,699198.12,Cash,146,S116
TXN1028944,2025-11-20,CUST102633,P7055,204891.01,UPI,6,S110
TXN1028945,2024-04-10,CUST101034,P1777,339054.03,Wallet,7,S109
TXN1028946,2024-04-15,CUST101421,P4624,48690.07,UPI,1,S119
TXN1028947,2024-06-07,CUST105271,P7458,31730.92,Debit Card,1,S105
TXN1028948,2024-02-11,CUST101949,P6238,123961.0,Net Banking,7,S107
TXN1028949,2024-05-19,CUST103754,P2100,474186.54,Credit Card,156,S106
TXN1028950,2025-07-18,CUST105671,P2799,497802.98,Credit Card,10,S105
TXN1028951,2025-09-17,CUST100694,P6428,322838.67,UPI,10,S106
TXN1028952,2025-01-04,CUST102249,P8881,58819.61,Debit Card,3,S101
TXN1028953,2024-05-18,CUST102337,P1755,288235.18,Net Banking,7,S114
TXN1028954,2025-08-27,CUST100911,P9965,117718.82,UPI,7,S107
TXN1028955,2025-10-16,CUST100738,P5587,222783.49,Cash,7,S119
TXN1028956,2025-04-20,CUST103805,P2083,190704.46,UPI,10,S118
TXN1028957,2024-03-07,CUST100255,P2464,13358.69,Net Banking,3,S106
TXN1028958,2024-06-28,CUST105637,P3214,27193.38,Cash,1,S115
TXN1028959,2025-09-07,CUST101543,P7321,153732.83,Debit Card,4,S110
TXN1028960,2024-02-28,CUST105291,P6233,337642.75,Debit Card,10,S100
TXN1028961,2025-06-05,CUST102911,P7263,35413.56,Wallet,8,S118
TXN1028962,2025-12-12,CUST100658,P9522,353708.08,Credit Card,8,S106
TXN1028963,2024-11-23,CUST103493,P3196,38962.33,Wallet,2,S105
TXN1028964,2025-01-21,CUST105766,P1510,104944.22,UPI,5,S118
TXN1028965,2024-09-17,CUST100732,P7098,46868.21,Net Banking,9,S100
TXN1028966,2024-01-25,CUST105114,P6966,168247.02,Wallet,7,S101
TXN1028967,2024-05-22,CUST105180,P8377,68406.85,Cash,7,S107
TXN1028968,2025-03-31,CUST105206,P8914,48044.82,Cash,4,S109
TXN1028969,2024-02-03,CUST101965,P5716,115093.81,Debit Card,9,S105
TXN1028970,2024-08-31,CUST103831,P9769,24562.1,Wallet,6,S100
TXN1028971,2025-10-17,CUST100104,P5048,130141.28,Credit Card,4,S106
TXN1028972,2024-10-13,CUST105595,P7143,179820.2,Net Banking,7,S110
TXN1028973,2025-10-01,CUST102845,P5216,116117.19,Debit Card,4,S105
TXN1028974,2024-06-15,CUST104053,P1314,14342.09,Debit Card,10,S114
TXN1028975,2025-08-29,CUST101330,P6265,5715.2,Debit Card,6,S105
TXN1028976,2024-05-24,CUST103346,P7069,7139.63,UPI,3,S101
TXN1028977,2025-05-19,CUST103682,P3090,256286.67,UPI,7,S109
TXN1028978,2024-11-26,CUST100036,P3948,168556.34,Debit Card,8,S114
TXN1028979,2024-01-18,CUST100611,P5791,31990.55,Cash,2,S107
TXN1028980,2025-08-31,CUST104944,P5619,129976.46,Debit Card,7,S114
TXN1028981,2025-05-03,CUST102238,P4669,329510.56,Debit Card,9,S101
TXN1028982,2024-06-18,CUST101610,P4946,32400.56,Cash,1,S109
TXN1028983,2024-03-03,CUST103162,P5151,24816.26,Cash,9,S113
TXN1028984,2024-01-01,CUST103094,P6251,150770.57,Credit Card,5,S102
TXN1028985,2024-02-13,CUST105370,P6809,874661.66,Wallet,155,S115
TXN1028986,2024-10-19,CUST100942,P2455,83594.87,Debit Card,9,S104
TXN1028987,2025-11-27,CUST104686,P9807,85062.24,UPI,9,S104
TXN1028988,2025-09-11,CUST100601,P6278,253661.39,Wallet,8,S108
TXN1028989,2024-01-08,CUST102757,P8736,269261.89,Debit Card,9,S103
TXN1028990,2024-01-12,CUST100046,P8849,16514.05,Net Banking,10,S103
TXN1028991,2025-07-16,CUST105314,P3156,8912.9,Credit Card,7,S106
TXN1028992,2024-07-11,CUST101494,P2118,175281.57,Net Banking,4,S106
TXN1028993,2025-09-24,CUST102642,P7206,162015.83,Net Banking,9,S116
TXN1028994,2025-02-05,CUST101786,P5468,984.3,Credit Card,2,S117
TXN1028995,2025-12-11,CUST101037,P4332,191284.77,Credit Card,5,S112
TXN1028996,2025-11-09,CUST102282,P8892,112506.0,Net Banking,3,S109
TXN1028997,2025-07-21,CUST103984,P3919,33214.27,Credit Card,8,S111
TXN1028998,2024-02-18,CUST102662,P2078,199914.44,UPI,10,S102
TXN1028999,2024-03-09,CUST102757,P9274,130738.07,Wallet,3,S106
TXN1029000,2025-04-09,CUST105826,P4962,56367.11,Debit Card,3,S107
TXN1029001,2024-08-28,CUST101752,P7909,65301.2,Debit Card,4,S102
TXN1029002,2024-05-11,CUST105501,P4722,254989.44,Debit Card,10,S108
TXN1029003,2025-04-10,CUST100288,P4518,38081.5,Wallet,3,S118
TXN1029004,2024-03-10,CUST102458,P1904,141176.01,Credit Card,10,S112
TXN1029005,2025-07-29,CUST101932,P9886,112873.92,Cash,6,S105
TXN1029006,2024-02-23,CUST104970,P2931,167258.82,Wallet,5,S100
TXN1029007,2025-05-12,CUST104221,P6088,6974.91,Credit Card,1,S102
TXN1029008,2025-12-25,CUST100473,P9385,60788.69,Debit Card,3,S117
TXN1029009,2025-04-17,CUST103802,P9920,119361.12,Wallet,7,S101
TXN1029010,2024-03-19,CUST100906,P7083,2758.25,Credit Card,2,S119
TXN1029011,2025-02-22,CUST103481,P4021,198512.77,Cash,4,S109
TXN1029012,2025-04-24,CUST102473,P4138,89279.95,UPI,9,S112
TXN1029013,2024-09-26,CUST103588,P4874,33052.55,Wallet,7,S105
TXN1029014,2025-09-18,CUST101046,P8414,292273.03,Cash,10,S111
TXN1029015,2025-05-18,CUST104849,P1210,46118.88,Net Banking,9,S113
TXN1029016,2024-01-07,CUST102717,P5616,32891.87,Credit Card,1,S111
TXN1029017,2024-03-28,CUST102442,P9053,263410.52,Debit Card,9,S106
TXN1029018,2024-08-24,CUST104715,P2291,23650.44,Net Banking,2,S115
TXN1029019,2025-10-31,CUST105308,P6871,155584.45,UPI,4,S113
TXN1029020,2025-09-09,CUST101653,P6677,34617.87,Credit Card,1,S118
TXN1029021,2024-07-14,CUST101767,P9581,238373.32,UPI,7,S104
TXN1029022,2024-03-07,CUST101339,P4995,13027.9,Cash,1,S107
TXN1029023,2025-01-27,CUST101195,P5377,44586.09,Credit Card,6,S103
TXN1029024,2025-11-13,CUST101210,P4094,326968.81,Net Banking,7,S109
TXN1029025,2025-10-04,CUST102727,P9469,13021.97,Debit Card,1,S111
TXN1029026,2025-06-29,CUST103970,P5939,247526.3,Debit Card,6,S112
TXN1029027,2024-12-27,CUST101852,P9728,59322.6,UPI,2,S116
TXN1029028,2025-06-09,CUST100167,P9465,459128.92,Credit Card,10,S105
TXN1029029,2024-06-17,CUST100643,P4898,15511.12,Debit Card,6,S119
TXN1029030,2024-12-30,CUST104788,P9367,55069.68,UPI,9,S117
TXN1029031,2024-11-11,CUST102076,P4627,278665.73,Net Banking,8,S100
TXN1029032,2025-06-16,CUST103643,P3228,124511.39,UPI,3,S110
TXN1029033,2024-10-20,CUST103871,P7851,260059.9,UPI,9,S109
TXN1029034,2025-08-07,CUST104059,P8790,226868.71,Net Banking,8,S102
TXN1029035,2025-01-29,CUST102201,P5047,171008.59,UPI,6,S115
TXN1029036,2025-06-01,CUST103863,P6433,25269.14,Wallet,4,S111
TXN1029037,2025-08-27,CUST101935,P2636,35564.1,Wallet,1,S108
TXN1029038,2025-10-14,CUST103476,P9451,286609.55,UPI,7,S103
TXN1029039,2024-04-04,CUST104440,P2161,27949.87,Wallet,6,S100
TXN1029040,2024-02-08,CUST104522,P4866,371324.38,Cash,8,S112
TXN1029041,2024-01-22,CUST105517,P9661,290239.13,Debit Card,9,S111
TXN1029042,2024-04-23,CUST104551,P3506,82025.5,Net Banking,2,S119
TXN1029043,2024-07-31,CUST103838,P7028,81328.49,Debit Card,10,S105
TXN1029044,2025-12-02,CUST100268,P8721,273852.48,Wallet,6,S100
TXN1029045,2025-09-20,CUST104992,P1335,25289.22,UPI,1,S110
TXN1029046,2025-08-04,CUST100926,P4287,43291.2,Net Banking,2,S106
TXN1029047,2025-03-11,CUST102715,P4498,148019.66,Wallet,4,S101
TXN1029048,2024-02-21,CUST100466,P1795,38013.51,UPI,1,S103
TXN1029049,2024-09-24,CUST102551,P2223,257670.81,Debit Card,7,S109
TXN1029050,2024-01-09,CUST104995,P7241,240720.37,Wallet,8,S115
TXN1029051,2024-10-04,CUST105622,P3620,298193.7,Wallet,6,S115
TXN1029052,2024-10-18,CUST105700,P8585,448038.8,Debit Card,10,S119
TXN1029053,2024-02-14,CUST104625,P8694,372124.81,Net Banking,8,S117
TXN1029054,2025-11-30,CUST100616,P1242,86317.88,Wallet,5,S109
TXN1029055,2024-06-24,CUST104525,P6964,336018.2,Credit Card,9,S110
TXN1029056,2025-06-04,CUST100919,P4223,18914.71,Wallet,2,S107
TXN1029057,2025-10-02,CUST103255,P3988,270765.38,Cash,6,S100
TXN1029058,2025-03-01,CUST104015,P3029,79772.49,Net Banking,3,S107
TXN1029059,2024-12-20,CUST101726,P6780,410930.5,Credit Card,10,S117
TXN1029060,2024-04-27,CUST102308,P5218,82249.41,Wallet,8,S114
TXN1029061,2024-05-02,CUST102812,P6838,67412.47,UPI,4,S118
TXN1029062,2025-01-27,CUST105278,P9492,315535.19,Cash,8,S102
TXN1029063,2025-06-25,CUST105425,P4950,63413.78,Wallet,3,S110
TXN1029064,2025-10-08,CUST104396,P8375,48946.79,Credit Card,1,S113
TXN1029065,2024-10-27,CUST102054,P4066,142156.35,Cash,3,S116
TXN1029066,2025-11-03,CUST104374,P7970,69659.03,Net Banking,4,S108
TXN1029067,2025-09-01,CUST103133,P3071,177311.99,UPI,4,S108
TXN1029068,2024-08-14,CUST103893,P3820,96225.44,Cash,5,S104
TXN1029069,2024-02-20,CUST105348,P2824,235716.09,Wallet,8,S116
TXN1029070,2025-05-12,CUST105252,P3575,210760.46,Cash,10,S106
TXN1029071,2024-04-14,CUST103680,P5890,17983.73,Net Banking,2,S118
TXN1029072,2024-11-09,CUST101114,P7230,14680.62,Credit Card,1,S103
TXN1029073,2024-03-15,CUST101604,P3705,27645.56,Cash,1,S116
TXN1029074,2024-03-13,CUST102869,P6557,7667.4,Debit Card,1,S118
TXN1029075,2025-05-16,CUST103837,P6291,51242.97,Wallet,2,S115
TXN1029076,2024-12-27,CUST105901,P3132,217172.11,Net Banking,7,S102
TXN1029077,2025-01-14,CUST105391,P8211,30492.15,UPI,6,S103
TXN1029078,2024-12-12,CUST105665,P8931,184516.43,Net Banking,4,S103
TXN1029079,2025-01-26,CUST103938,P7024,231920.03,UPI,5,S111
TXN1029080,2025-01-08,CUST105356,P1993,37493.1,Cash,7,S107
TXN1029081,2025-10-04,CUST102978,P5701,9048.96,Wallet,8,S109
TXN1029082,2025-04-20,CUST101981,P3884,48923.33,Net Banking,1,S104
TXN1029083,2024-03-30,CUST105442,P7301,21841.02,Net Banking,2,S103
TXN1029084,2025-02-09,CUST105163,P2553,24111.19,Cash,8,S105
TXN1029085,2024-12-10,CUST105300,P9352,140824.08,Net Banking,3,S111
TXN1029086,2024-02-02,CUST102049,P6105,197321.48,UPI,6,S109
TXN1029087,2024-10-08,CUST100793,P1845,339193.11,Net Banking,7,S118
TXN1029088,2025-04-06,CUST103253,P6040,24332.64,UPI,2,S118
TXN1029089,2025-02-12,CUST103028,P6710,22588.29,UPI,4,S112
TXN1029090,2024-07-26,CUST102036,P4971,201192.72,UPI,5,S106
TXN1029091,2024-07-29,CUST105611,P6695,84172.12,Cash,3,S102
TXN1029092,2024-09-08,CUST102125,P3487,29286.43,Net Banking,3,S105
TXN1029093,2025-01-07,CUST103103,P6256,63925.98,Cash,8,S111
TXN1029094,2025-04-22,CUST105706,P5726,212725.57,Debit Card,8,S105
TXN1029095,2025-12-31,CUST101815,P5119,230203.86,Debit Card,8,S102
TXN1029096,2025-10-27,CUST102192,P1477,15763.95,Net Banking,6,S110
TXN1029097,2024-07-16,CUST102808,P7896,147369.71,UPI,3,S115
TXN1029098,2025-12-06,CUST103535,P9385,134356.74,Cash,3,S109
TXN1029099,2025-11-25,CUST105066,P6967,199858.47,Net Banking,4,S114
TXN1029100,2025-05-26,CUST105135,P6047,128481.43,Credit Card,5,S103
TXN1029101,2024-08-10,CUST100156,P2437,215109.72,Credit Card,7,S100
TXN1029102,2025-12-19,CUST105116,P6280,91673.85,Net Banking,2,S113
TXN1029103,2024-12-23,CUST105230,P2192,238220.35,UPI,8,S106
TXN1029104,2025-01-17,CUST105458,P7524,128891.25,Net Banking,8,S110
TXN1029105,2024-06-29,CUST104475,P7168,105119.8,UPI,3,S116
TXN1029106,2024-07-02,CUST104155,P9863,5585.72,Debit Card,5,S118
TXN1029107,2025-02-02,CUST100228,P6063,15909.68,UPI,4,S109
TXN1029108,2024-01-19,CUST101378,P2352,61051.25,Wallet,2,S106
TXN1029109,2024-02-03,CUST100832,P5880,249101.28,UPI,9,S118
TXN1029110,2025-07-21,CUST100859,P8038,288808.4,Credit Card,6,S107
TXN1029111,2025-07-13,CUST104750,P4211,302273.47,Wallet,7,S102
TXN1029112,2024-10-24,CUST105020,P7901,93997.89,Net Banking,4,S101
TXN1029113,2025-02-27,CUST104573,P5727,247586.14,Net Banking,9,S116
TXN1029114,2024-02-18,CUST101560,P8990,275847.98,Wallet,8,S104
TXN1029115,2025-05-12,CUST103236,P9769,28793.06,Wallet,7,S109
TXN1029116,2025-03-02,CUST100457,P2390,154242.76,Debit Card,8,S101
TXN1029117,2025-09-29,CUST105833,P1166,161214.43,Credit Card,5,S113
TXN1029118,2025-06-05,CUST100830,P8203,30679.86,Net Banking,1,S101
TXN1029119,2025-02-16,CUST105546,P8257,7652.1,Debit Card,10,S102
TXN1029120,2024-06-09,CUST100538,P4053,26226.03,Credit Card,5,S112
TXN1029121,2025-07-13,CUST104742,P4828,121041.52,Net Banking,7,S100
TXN1029122,2025-07-15,CUST104315,P5538,275955.6,Cash,6,S117
TXN1029123,2024-06-09,CUST105407,P1513,179908.08,Cash,7,S113
TXN1029124,2024-08-03,CUST100183,P1494,19791.04,Cash,8,S111
TXN1029125,2025-04-14,CUST102643,P1976,172178.42,Wallet,9,S118
TXN1029126,2024-03-11,CUST103114,P4507,195998.18,Credit Card,6,S117
TXN1029127,2024-02-06,CUST102889,P5258,264868.04,Wallet,7,S119
TXN1029128,2025-10-17,CUST101434,P2512,16457.02,Debit Card,1,S100
TXN1029129,2024-08-19,CUST100120,P2706,175455.74,UPI,10,S105
TXN1029130,2024-09-03,CUST104638,P4774,125283.85,Cash,7,S103
TXN1029131,2024-09-17,CUST100994,P3529,310847.87,UPI,8,S100
TXN1029132,2025-11-26,CUST104209,P6343,146816.41,UPI,3,S103
TXN1029133,2025-11-05,CUST104283,P1666,55134.7,Net Banking,2,S101
TXN1029134,2024-06-28,CUST102141,P7181,121110.3,Credit Card,7,S106
TXN1029135,2024-05-07,CUST104013,P1981,3932.33,Cash,4,S114
TXN1029136,2025-12-31,CUST101653,P2732,66667.6,Cash,5,S119
TXN1029137,2025-11-05,CUST105658,P3873,12586.64,Wallet,3,S102
TXN1029138,2024-04-06,CUST103583,P9823,76943.17,Wallet,3,S102
TXN1029139,2024-01-24,CUST103506,P7711,433549.68,Wallet,9,S114
TXN1029140,2024-06-10,CUST102927,P7931,12299.91,Cash,1,S109
TXN1029141,2025-01-27,CUST103545,P1537,169583.65,Cash,5,S101
TXN1029142,2024-08-05,CUST104175,P9639,75050.41,Debit Card,6,S118
TXN1029143,2024-05-19,CUST100069,P9279,120955.44,Cash,6,S112
